county_name,state_code,county_state,zcta5,county_fips,risk_level_county,mean_vaccination_rate_county,risk_level_zcta,mean_vaccination_rate_zips,cases
Lancaster,PA,"Lancaster County, PA",19310,42071,Higher Risk (60–69% vaccinated),65.33,Higher Risk (60–69% vaccinated),64.4,134
Lancaster,PA,"Lancaster County, PA",19344,42071,Higher Risk (60–69% vaccinated),65.33,Higher Risk (60–69% vaccinated),66.86,134
Lancaster,PA,"Lancaster County, PA",17565,42071,Higher Risk (60–69% vaccinated),65.33,Medium Risk (70–79% vaccinated),77.22,134
Lancaster,PA,"Lancaster County, PA",17569,42071,Higher Risk (60–69% vaccinated),65.33,Higher Risk (60–69% vaccinated),67.92,134
Lancaster,PA,"Lancaster County, PA",17578,42071,Higher Risk (60–69% vaccinated),65.33,Medium Risk (70–79% vaccinated),74.77,134
Lancaster,PA,"Lancaster County, PA",17601,42071,Higher Risk (60–69% vaccinated),65.33,Medium Risk (70–79% vaccinated),71.85,134
Lancaster,PA,"Lancaster County, PA",19540,42071,Higher Risk (60–69% vaccinated),65.33,Higher Risk (60–69% vaccinated),66.36,134
Lancaster,PA,"Lancaster County, PA",17562,42071,Higher Risk (60–69% vaccinated),65.33,Very High Risk (<60% vaccinated),59.43,134
Lancaster,PA,"Lancaster County, PA",17547,42071,Higher Risk (60–69% vaccinated),65.33,Medium Risk (70–79% vaccinated),74.03,134
Lancaster,PA,"Lancaster County, PA",17560,42071,Higher Risk (60–69% vaccinated),65.33,Medium Risk (70–79% vaccinated),72.29,134
Lancaster,PA,"Lancaster County, PA",17552,42071,Higher Risk (60–69% vaccinated),65.33,Medium Risk (70–79% vaccinated),71.76,134
Lancaster,PA,"Lancaster County, PA",17022,42071,Higher Risk (60–69% vaccinated),65.33,Medium Risk (70–79% vaccinated),72.53,134
Lancaster,PA,"Lancaster County, PA",17073,42071,Higher Risk (60–69% vaccinated),65.33,Higher Risk (60–69% vaccinated),67.52,134
Lancaster,PA,"Lancaster County, PA",17540,42071,Higher Risk (60–69% vaccinated),65.33,Higher Risk (60–69% vaccinated),62.38,134
Lancaster,PA,"Lancaster County, PA",17545,42071,Higher Risk (60–69% vaccinated),65.33,Higher Risk (60–69% vaccinated),67.81,134
Lancaster,PA,"Lancaster County, PA",17555,42071,Higher Risk (60–69% vaccinated),65.33,Higher Risk (60–69% vaccinated),63.57,134
Lancaster,PA,"Lancaster County, PA",17557,42071,Higher Risk (60–69% vaccinated),65.33,Higher Risk (60–69% vaccinated),64.72,134
Lawrence,PA,"Lawrence County, PA",16101,42073,Lower Risk (80–84% vaccinated),80.69,Medium Risk (70–79% vaccinated),72.67,134
Lawrence,PA,"Lawrence County, PA",16140,42073,Lower Risk (80–84% vaccinated),80.69,Medium Risk (70–79% vaccinated),73.29,134
Lawrence,PA,"Lawrence County, PA",16172,42073,Lower Risk (80–84% vaccinated),80.69,Uninhabited,NA,134
Lawrence,PA,"Lawrence County, PA",16132,42073,Lower Risk (80–84% vaccinated),80.69,Medium Risk (70–79% vaccinated),73.69,134
Lawrence,PA,"Lawrence County, PA",16155,42073,Lower Risk (80–84% vaccinated),80.69,Medium Risk (70–79% vaccinated),72.45,134
Lawrence,PA,"Lawrence County, PA",16160,42073,Lower Risk (80–84% vaccinated),80.69,Medium Risk (70–79% vaccinated),70.14,134
Lawrence,PA,"Lawrence County, PA",16116,42073,Lower Risk (80–84% vaccinated),80.69,Medium Risk (70–79% vaccinated),77.61,134
Lawrence,PA,"Lawrence County, PA",16157,42073,Lower Risk (80–84% vaccinated),80.69,Medium Risk (70–79% vaccinated),76.47,134
Lawrence,PA,"Lawrence County, PA",16159,42073,Lower Risk (80–84% vaccinated),80.69,Medium Risk (70–79% vaccinated),70.82,134
Lawrence,PA,"Lawrence County, PA",16117,42073,Lower Risk (80–84% vaccinated),80.69,Medium Risk (70–79% vaccinated),77.44,134
Lawrence,PA,"Lawrence County, PA",16102,42073,Lower Risk (80–84% vaccinated),80.69,Medium Risk (70–79% vaccinated),75.09,134
Lawrence,PA,"Lawrence County, PA",16143,42073,Lower Risk (80–84% vaccinated),80.69,Higher Risk (60–69% vaccinated),66.49,134
Lawrence,PA,"Lawrence County, PA",16127,42073,Lower Risk (80–84% vaccinated),80.69,Medium Risk (70–79% vaccinated),71.13,134
Lawrence,PA,"Lawrence County, PA",16141,42073,Lower Risk (80–84% vaccinated),80.69,Very High Risk (<60% vaccinated),57.6,134
Lawrence,PA,"Lawrence County, PA",16142,42073,Lower Risk (80–84% vaccinated),80.69,Higher Risk (60–69% vaccinated),66.43,134
Lawrence,PA,"Lawrence County, PA",16123,42073,Lower Risk (80–84% vaccinated),80.69,Medium Risk (70–79% vaccinated),70.81,134
Lawrence,PA,"Lawrence County, PA",16037,42073,Lower Risk (80–84% vaccinated),80.69,Medium Risk (70–79% vaccinated),70.82,134
Lawrence,PA,"Lawrence County, PA",16156,42073,Lower Risk (80–84% vaccinated),80.69,Higher Risk (60–69% vaccinated),67.64,134
Lawrence,PA,"Lawrence County, PA",16120,42073,Lower Risk (80–84% vaccinated),80.69,Higher Risk (60–69% vaccinated),64.93,134
Lawrence,PA,"Lawrence County, PA",16057,42073,Lower Risk (80–84% vaccinated),80.69,Medium Risk (70–79% vaccinated),73.7,134
Lawrence,PA,"Lawrence County, PA",16051,42073,Lower Risk (80–84% vaccinated),80.69,Lower Risk (80–84% vaccinated),84.59,134
Lawrence,PA,"Lawrence County, PA",16105,42073,Lower Risk (80–84% vaccinated),80.69,Medium Risk (70–79% vaccinated),77.68,134
Lawrence,PA,"Lawrence County, PA",16112,42073,Lower Risk (80–84% vaccinated),80.69,Lowest Risk (85%+),85.55,134
Lebanon,PA,"Lebanon County, PA",17077,42075,Medium Risk (70–79% vaccinated),70.18,Uninhabited,NA,134
Lebanon,PA,"Lebanon County, PA",17016,42075,Medium Risk (70–79% vaccinated),70.18,Higher Risk (60–69% vaccinated),62.39,134
Lebanon,PA,"Lebanon County, PA",17064,42075,Medium Risk (70–79% vaccinated),70.18,Medium Risk (70–79% vaccinated),72.16,134
Lebanon,PA,"Lebanon County, PA",17010,42075,Medium Risk (70–79% vaccinated),70.18,Uninhabited,NA,134
Lebanon,PA,"Lebanon County, PA",17039,42075,Medium Risk (70–79% vaccinated),70.18,Uninhabited,NA,134
Lebanon,PA,"Lebanon County, PA",19551,42075,Medium Risk (70–79% vaccinated),70.18,Lower Risk (80–84% vaccinated),80.39,134
Lebanon,PA,"Lebanon County, PA",17003,42075,Medium Risk (70–79% vaccinated),70.18,Medium Risk (70–79% vaccinated),72.62,134
Lebanon,PA,"Lebanon County, PA",17067,42075,Medium Risk (70–79% vaccinated),70.18,Medium Risk (70–79% vaccinated),70.4,134
Lebanon,PA,"Lebanon County, PA",17042,42075,Medium Risk (70–79% vaccinated),70.18,Medium Risk (70–79% vaccinated),71.67,134
Lebanon,PA,"Lebanon County, PA",17046,42075,Medium Risk (70–79% vaccinated),70.18,Higher Risk (60–69% vaccinated),65.26,134
Lebanon,PA,"Lebanon County, PA",17028,42075,Medium Risk (70–79% vaccinated),70.18,Higher Risk (60–69% vaccinated),67.82,134
Lebanon,PA,"Lebanon County, PA",17087,42075,Medium Risk (70–79% vaccinated),70.18,Lower Risk (80–84% vaccinated),80.84,134
Lebanon,PA,"Lebanon County, PA",17088,42075,Medium Risk (70–79% vaccinated),70.18,Medium Risk (70–79% vaccinated),71.85,134
Lebanon,PA,"Lebanon County, PA",17963,42075,Medium Risk (70–79% vaccinated),70.18,Medium Risk (70–79% vaccinated),74.7,134
Lebanon,PA,"Lebanon County, PA",17078,42075,Medium Risk (70–79% vaccinated),70.18,Medium Risk (70–79% vaccinated),76.64,134
Lebanon,PA,"Lebanon County, PA",17041,42075,Medium Risk (70–79% vaccinated),70.18,Uninhabited,NA,134
Lebanon,PA,"Lebanon County, PA",17038,42075,Medium Risk (70–79% vaccinated),70.18,Medium Risk (70–79% vaccinated),75.6,134
Lebanon,PA,"Lebanon County, PA",17026,42075,Medium Risk (70–79% vaccinated),70.18,Higher Risk (60–69% vaccinated),67.27,134
Lebanon,PA,"Lebanon County, PA",17073,42075,Medium Risk (70–79% vaccinated),70.18,Higher Risk (60–69% vaccinated),67.52,134
Lebanon,PA,"Lebanon County, PA",17545,42075,Medium Risk (70–79% vaccinated),70.18,Higher Risk (60–69% vaccinated),67.81,134
Lebanon,PA,"Lebanon County, PA",17033,42075,Medium Risk (70–79% vaccinated),70.18,Higher Risk (60–69% vaccinated),66.2,134
Lehigh,PA,"Lehigh County, PA",18065,42077,Medium Risk (70–79% vaccinated),70.41,Uninhabited,NA,134
Lehigh,PA,"Lehigh County, PA",18046,42077,Medium Risk (70–79% vaccinated),70.41,Uninhabited,NA,134
Lehigh,PA,"Lehigh County, PA",18031,42077,Medium Risk (70–79% vaccinated),70.41,Higher Risk (60–69% vaccinated),63.92,134
Lehigh,PA,"Lehigh County, PA",18036,42077,Medium Risk (70–79% vaccinated),70.41,Medium Risk (70–79% vaccinated),73.29,134
Lehigh,PA,"Lehigh County, PA",18195,42077,Medium Risk (70–79% vaccinated),70.41,Uninhabited,NA,134
Lehigh,PA,"Lehigh County, PA",18951,42077,Medium Risk (70–79% vaccinated),70.41,Higher Risk (60–69% vaccinated),69.46,134
Lehigh,PA,"Lehigh County, PA",18032,42077,Medium Risk (70–79% vaccinated),70.41,Medium Risk (70–79% vaccinated),73.5,134
Lehigh,PA,"Lehigh County, PA",19539,42077,Medium Risk (70–79% vaccinated),70.41,Higher Risk (60–69% vaccinated),66.25,134
Lehigh,PA,"Lehigh County, PA",18037,42077,Medium Risk (70–79% vaccinated),70.41,Medium Risk (70–79% vaccinated),76.03,134
Lehigh,PA,"Lehigh County, PA",18103,42077,Medium Risk (70–79% vaccinated),70.41,Higher Risk (60–69% vaccinated),66.08,134
Lehigh,PA,"Lehigh County, PA",18015,42077,Medium Risk (70–79% vaccinated),70.41,Higher Risk (60–69% vaccinated),62.79,134
Lehigh,PA,"Lehigh County, PA",18101,42077,Medium Risk (70–79% vaccinated),70.41,Very High Risk (<60% vaccinated),56.86,134
Lehigh,PA,"Lehigh County, PA",18041,42077,Medium Risk (70–79% vaccinated),70.41,Medium Risk (70–79% vaccinated),70.53,134
Lehigh,PA,"Lehigh County, PA",18078,42077,Medium Risk (70–79% vaccinated),70.41,Medium Risk (70–79% vaccinated),71.67,134
Lehigh,PA,"Lehigh County, PA",18062,42077,Medium Risk (70–79% vaccinated),70.41,Medium Risk (70–79% vaccinated),73.68,134
Lehigh,PA,"Lehigh County, PA",18104,42077,Medium Risk (70–79% vaccinated),70.41,Medium Risk (70–79% vaccinated),71.56,134
Lehigh,PA,"Lehigh County, PA",18087,42077,Medium Risk (70–79% vaccinated),70.41,Medium Risk (70–79% vaccinated),73.06,134
Lehigh,PA,"Lehigh County, PA",18011,42077,Medium Risk (70–79% vaccinated),70.41,Medium Risk (70–79% vaccinated),71.12,134
Lehigh,PA,"Lehigh County, PA",18018,42077,Medium Risk (70–79% vaccinated),70.41,Higher Risk (60–69% vaccinated),69.66,134
Lehigh,PA,"Lehigh County, PA",18051,42077,Medium Risk (70–79% vaccinated),70.41,Higher Risk (60–69% vaccinated),67.9,134
Lehigh,PA,"Lehigh County, PA",18049,42077,Medium Risk (70–79% vaccinated),70.41,Medium Risk (70–79% vaccinated),72.58,134
Lehigh,PA,"Lehigh County, PA",18066,42077,Medium Risk (70–79% vaccinated),70.41,Medium Risk (70–79% vaccinated),74.07,134
Lehigh,PA,"Lehigh County, PA",18069,42077,Medium Risk (70–79% vaccinated),70.41,Medium Risk (70–79% vaccinated),75.32,134
Lehigh,PA,"Lehigh County, PA",18109,42077,Medium Risk (70–79% vaccinated),70.41,Very High Risk (<60% vaccinated),59.54,134
Lehigh,PA,"Lehigh County, PA",18080,42077,Medium Risk (70–79% vaccinated),70.41,Medium Risk (70–79% vaccinated),74.16,134
Lehigh,PA,"Lehigh County, PA",18092,42077,Medium Risk (70–79% vaccinated),70.41,Medium Risk (70–79% vaccinated),70.06,134
Lehigh,PA,"Lehigh County, PA",18102,42077,Medium Risk (70–79% vaccinated),70.41,Very High Risk (<60% vaccinated),57.68,134
Lehigh,PA,"Lehigh County, PA",18106,42077,Medium Risk (70–79% vaccinated),70.41,Medium Risk (70–79% vaccinated),74.41,134
Lehigh,PA,"Lehigh County, PA",19529,42077,Medium Risk (70–79% vaccinated),70.41,Medium Risk (70–79% vaccinated),71.47,134
Lehigh,PA,"Lehigh County, PA",18017,42077,Medium Risk (70–79% vaccinated),70.41,Medium Risk (70–79% vaccinated),74.73,134
Lehigh,PA,"Lehigh County, PA",18034,42077,Medium Risk (70–79% vaccinated),70.41,Medium Risk (70–79% vaccinated),72.42,134
Lehigh,PA,"Lehigh County, PA",18053,42077,Medium Risk (70–79% vaccinated),70.41,Higher Risk (60–69% vaccinated),60.27,134
Lehigh,PA,"Lehigh County, PA",18079,42077,Medium Risk (70–79% vaccinated),70.41,Lowest Risk (85%+),92.56,134
Lehigh,PA,"Lehigh County, PA",18052,42077,Medium Risk (70–79% vaccinated),70.41,Higher Risk (60–69% vaccinated),68,134
Lehigh,PA,"Lehigh County, PA",19530,42077,Medium Risk (70–79% vaccinated),70.41,Medium Risk (70–79% vaccinated),71.62,134
Lehigh,PA,"Lehigh County, PA",18059,42077,Medium Risk (70–79% vaccinated),70.41,Medium Risk (70–79% vaccinated),78.89,134
Luzerne,PA,"Luzerne County, PA",18701,42079,Higher Risk (60–69% vaccinated),68.57,Higher Risk (60–69% vaccinated),69.14,134
Luzerne,PA,"Luzerne County, PA",18634,42079,Higher Risk (60–69% vaccinated),68.57,Medium Risk (70–79% vaccinated),75.72,134
Luzerne,PA,"Luzerne County, PA",18219,42079,Higher Risk (60–69% vaccinated),68.57,Medium Risk (70–79% vaccinated),70.12,134
Luzerne,PA,"Luzerne County, PA",17815,42079,Higher Risk (60–69% vaccinated),68.57,Medium Risk (70–79% vaccinated),77.78,134
Luzerne,PA,"Luzerne County, PA",18256,42079,Higher Risk (60–69% vaccinated),68.57,Uninhabited,NA,134
Luzerne,PA,"Luzerne County, PA",18702,42079,Higher Risk (60–69% vaccinated),68.57,Higher Risk (60–69% vaccinated),68.61,134
Luzerne,PA,"Luzerne County, PA",18706,42079,Higher Risk (60–69% vaccinated),68.57,Medium Risk (70–79% vaccinated),78.79,134
Luzerne,PA,"Luzerne County, PA",18612,42079,Higher Risk (60–69% vaccinated),68.57,Medium Risk (70–79% vaccinated),73.79,134
Luzerne,PA,"Luzerne County, PA",18617,42079,Higher Risk (60–69% vaccinated),68.57,Medium Risk (70–79% vaccinated),79.7,134
Luzerne,PA,"Luzerne County, PA",18661,42079,Higher Risk (60–69% vaccinated),68.57,Medium Risk (70–79% vaccinated),72.17,134
Luzerne,PA,"Luzerne County, PA",18239,42079,Higher Risk (60–69% vaccinated),68.57,Uninhabited,NA,134
Luzerne,PA,"Luzerne County, PA",18627,42079,Higher Risk (60–69% vaccinated),68.57,Uninhabited,NA,134
Luzerne,PA,"Luzerne County, PA",18615,42079,Higher Risk (60–69% vaccinated),68.57,Higher Risk (60–69% vaccinated),68.63,134
Luzerne,PA,"Luzerne County, PA",18635,42079,Higher Risk (60–69% vaccinated),68.57,Medium Risk (70–79% vaccinated),73.64,134
Luzerne,PA,"Luzerne County, PA",18255,42079,Higher Risk (60–69% vaccinated),68.57,Lower Risk (80–84% vaccinated),80.17,134
Luzerne,PA,"Luzerne County, PA",18644,42079,Higher Risk (60–69% vaccinated),68.57,Medium Risk (70–79% vaccinated),78.02,134
Luzerne,PA,"Luzerne County, PA",17814,42079,Higher Risk (60–69% vaccinated),68.57,Medium Risk (70–79% vaccinated),74.62,134
Luzerne,PA,"Luzerne County, PA",18707,42079,Higher Risk (60–69% vaccinated),68.57,Medium Risk (70–79% vaccinated),76.36,134
Luzerne,PA,"Luzerne County, PA",18222,42079,Higher Risk (60–69% vaccinated),68.57,Medium Risk (70–79% vaccinated),76.7,134
Luzerne,PA,"Luzerne County, PA",18660,42079,Higher Risk (60–69% vaccinated),68.57,Medium Risk (70–79% vaccinated),74.35,134
Luzerne,PA,"Luzerne County, PA",18221,42079,Higher Risk (60–69% vaccinated),68.57,Medium Risk (70–79% vaccinated),71.15,134
Luzerne,PA,"Luzerne County, PA",18201,42079,Higher Risk (60–69% vaccinated),68.57,Higher Risk (60–69% vaccinated),67.01,134
Luzerne,PA,"Luzerne County, PA",18709,42079,Higher Risk (60–69% vaccinated),68.57,Medium Risk (70–79% vaccinated),78.21,134
Luzerne,PA,"Luzerne County, PA",18216,42079,Higher Risk (60–69% vaccinated),68.57,Medium Risk (70–79% vaccinated),74.95,134
Luzerne,PA,"Luzerne County, PA",18622,42079,Higher Risk (60–69% vaccinated),68.57,Lower Risk (80–84% vaccinated),81.34,134
Luzerne,PA,"Luzerne County, PA",18225,42079,Higher Risk (60–69% vaccinated),68.57,Uninhabited,NA,134
Luzerne,PA,"Luzerne County, PA",18602,42079,Higher Risk (60–69% vaccinated),68.57,Medium Risk (70–79% vaccinated),77.72,134
Luzerne,PA,"Luzerne County, PA",17878,42079,Higher Risk (60–69% vaccinated),68.57,Medium Risk (70–79% vaccinated),75.11,134
Luzerne,PA,"Luzerne County, PA",18246,42079,Higher Risk (60–69% vaccinated),68.57,Lowest Risk (85%+),97.22,134
Luzerne,PA,"Luzerne County, PA",18249,42079,Higher Risk (60–69% vaccinated),68.57,Medium Risk (70–79% vaccinated),76.81,134
Luzerne,PA,"Luzerne County, PA",18424,42079,Higher Risk (60–69% vaccinated),68.57,Medium Risk (70–79% vaccinated),71.26,134
Luzerne,PA,"Luzerne County, PA",18224,42079,Higher Risk (60–69% vaccinated),68.57,Medium Risk (70–79% vaccinated),77.62,134
Luzerne,PA,"Luzerne County, PA",18202,42079,Higher Risk (60–69% vaccinated),68.57,Medium Risk (70–79% vaccinated),70.63,134
Luzerne,PA,"Luzerne County, PA",18705,42079,Higher Risk (60–69% vaccinated),68.57,Medium Risk (70–79% vaccinated),75.14,134
Luzerne,PA,"Luzerne County, PA",18642,42079,Higher Risk (60–69% vaccinated),68.57,Medium Risk (70–79% vaccinated),75.35,134
Luzerne,PA,"Luzerne County, PA",18643,42079,Higher Risk (60–69% vaccinated),68.57,Medium Risk (70–79% vaccinated),76.03,134
Luzerne,PA,"Luzerne County, PA",18655,42079,Higher Risk (60–69% vaccinated),68.57,Lower Risk (80–84% vaccinated),81.58,134
Luzerne,PA,"Luzerne County, PA",18610,42079,Higher Risk (60–69% vaccinated),68.57,Higher Risk (60–69% vaccinated),67.25,134
Luzerne,PA,"Luzerne County, PA",18640,42079,Higher Risk (60–69% vaccinated),68.57,Medium Risk (70–79% vaccinated),75.95,134
Luzerne,PA,"Luzerne County, PA",18641,42079,Higher Risk (60–69% vaccinated),68.57,Medium Risk (70–79% vaccinated),76.04,134
Luzerne,PA,"Luzerne County, PA",18651,42079,Higher Risk (60–69% vaccinated),68.57,Medium Risk (70–79% vaccinated),76.47,134
Luzerne,PA,"Luzerne County, PA",18636,42079,Higher Risk (60–69% vaccinated),68.57,Medium Risk (70–79% vaccinated),72.45,134
Luzerne,PA,"Luzerne County, PA",18704,42079,Higher Risk (60–69% vaccinated),68.57,Medium Risk (70–79% vaccinated),78.73,134
Luzerne,PA,"Luzerne County, PA",18223,42079,Higher Risk (60–69% vaccinated),68.57,Uninhabited,NA,134
Luzerne,PA,"Luzerne County, PA",18234,42079,Higher Risk (60–69% vaccinated),68.57,Medium Risk (70–79% vaccinated),71.97,134
Luzerne,PA,"Luzerne County, PA",18708,42079,Higher Risk (60–69% vaccinated),68.57,Higher Risk (60–69% vaccinated),68.36,134
Luzerne,PA,"Luzerne County, PA",18656,42079,Higher Risk (60–69% vaccinated),68.57,Medium Risk (70–79% vaccinated),70.41,134
Luzerne,PA,"Luzerne County, PA",18603,42079,Higher Risk (60–69% vaccinated),68.57,Medium Risk (70–79% vaccinated),78.51,134
Luzerne,PA,"Luzerne County, PA",18618,42079,Higher Risk (60–69% vaccinated),68.57,Medium Risk (70–79% vaccinated),74.13,134
Luzerne,PA,"Luzerne County, PA",18621,42079,Higher Risk (60–69% vaccinated),68.57,Medium Risk (70–79% vaccinated),76.31,134
Luzerne,PA,"Luzerne County, PA",18241,42079,Higher Risk (60–69% vaccinated),68.57,Medium Risk (70–79% vaccinated),71.07,134
Lycoming,PA,"Lycoming County, PA",17720,42081,Medium Risk (70–79% vaccinated),78.8,Uninhabited,NA,134
Lycoming,PA,"Lycoming County, PA",17740,42081,Medium Risk (70–79% vaccinated),78.8,Medium Risk (70–79% vaccinated),77.01,134
Lycoming,PA,"Lycoming County, PA",17771,42081,Medium Risk (70–79% vaccinated),78.8,Medium Risk (70–79% vaccinated),78.94,134
Lycoming,PA,"Lycoming County, PA",17701,42081,Medium Risk (70–79% vaccinated),78.8,Medium Risk (70–79% vaccinated),72.01,134
Lycoming,PA,"Lycoming County, PA",17745,42081,Medium Risk (70–79% vaccinated),78.8,Medium Risk (70–79% vaccinated),79.32,134
Lycoming,PA,"Lycoming County, PA",17742,42081,Medium Risk (70–79% vaccinated),78.8,Medium Risk (70–79% vaccinated),73.29,134
Lycoming,PA,"Lycoming County, PA",17756,42081,Medium Risk (70–79% vaccinated),78.8,Medium Risk (70–79% vaccinated),70.67,134
Lycoming,PA,"Lycoming County, PA",17739,42081,Medium Risk (70–79% vaccinated),78.8,Lowest Risk (85%+),86.27,134
Lycoming,PA,"Lycoming County, PA",17765,42081,Medium Risk (70–79% vaccinated),78.8,Medium Risk (70–79% vaccinated),75.9,134
Lycoming,PA,"Lycoming County, PA",17814,42081,Medium Risk (70–79% vaccinated),78.8,Medium Risk (70–79% vaccinated),74.62,134
Lycoming,PA,"Lycoming County, PA",17769,42081,Medium Risk (70–79% vaccinated),78.8,Uninhabited,NA,134
Lycoming,PA,"Lycoming County, PA",17737,42081,Medium Risk (70–79% vaccinated),78.8,Medium Risk (70–79% vaccinated),79.78,134
Lycoming,PA,"Lycoming County, PA",17724,42081,Medium Risk (70–79% vaccinated),78.8,Medium Risk (70–79% vaccinated),78.65,134
Lycoming,PA,"Lycoming County, PA",17810,42081,Medium Risk (70–79% vaccinated),78.8,Higher Risk (60–69% vaccinated),65.02,134
Lycoming,PA,"Lycoming County, PA",17754,42081,Medium Risk (70–79% vaccinated),78.8,Lower Risk (80–84% vaccinated),81.35,134
Lycoming,PA,"Lycoming County, PA",17727,42081,Medium Risk (70–79% vaccinated),78.8,Medium Risk (70–79% vaccinated),78.5,134
Lycoming,PA,"Lycoming County, PA",16938,42081,Medium Risk (70–79% vaccinated),78.8,Medium Risk (70–79% vaccinated),75.68,134
Lycoming,PA,"Lycoming County, PA",17758,42081,Medium Risk (70–79% vaccinated),78.8,Medium Risk (70–79% vaccinated),73.9,134
Lycoming,PA,"Lycoming County, PA",17763,42081,Medium Risk (70–79% vaccinated),78.8,Medium Risk (70–79% vaccinated),75.38,134
Lycoming,PA,"Lycoming County, PA",17702,42081,Medium Risk (70–79% vaccinated),78.8,Medium Risk (70–79% vaccinated),77.4,134
Lycoming,PA,"Lycoming County, PA",17846,42081,Medium Risk (70–79% vaccinated),78.8,Lowest Risk (85%+),85.99,134
Lycoming,PA,"Lycoming County, PA",17744,42081,Medium Risk (70–79% vaccinated),78.8,Medium Risk (70–79% vaccinated),74.73,134
Lycoming,PA,"Lycoming County, PA",17752,42081,Medium Risk (70–79% vaccinated),78.8,Medium Risk (70–79% vaccinated),72.99,134
Lycoming,PA,"Lycoming County, PA",18619,42081,Medium Risk (70–79% vaccinated),78.8,Medium Risk (70–79% vaccinated),73.79,134
Lycoming,PA,"Lycoming County, PA",17776,42081,Medium Risk (70–79% vaccinated),78.8,Medium Risk (70–79% vaccinated),74.85,134
Lycoming,PA,"Lycoming County, PA",17728,42081,Medium Risk (70–79% vaccinated),78.8,Medium Risk (70–79% vaccinated),76.12,134
Lycoming,PA,"Lycoming County, PA",17723,42081,Medium Risk (70–79% vaccinated),78.8,Lower Risk (80–84% vaccinated),84.83,134
Lycoming,PA,"Lycoming County, PA",16930,42081,Medium Risk (70–79% vaccinated),78.8,Higher Risk (60–69% vaccinated),67.3,134
Lycoming,PA,"Lycoming County, PA",17774,42081,Medium Risk (70–79% vaccinated),78.8,Medium Risk (70–79% vaccinated),79.34,134
Lycoming,PA,"Lycoming County, PA",17762,42081,Medium Risk (70–79% vaccinated),78.8,Medium Risk (70–79% vaccinated),74.76,134
Mckean,PA,"Mckean County, PA",16749,42083,Higher Risk (60–69% vaccinated),60.62,Medium Risk (70–79% vaccinated),70.56,134
Mckean,PA,"Mckean County, PA",16701,42083,Higher Risk (60–69% vaccinated),60.62,Medium Risk (70–79% vaccinated),76.59,134
Mckean,PA,"Mckean County, PA",16738,42083,Higher Risk (60–69% vaccinated),60.62,Medium Risk (70–79% vaccinated),70,134
Mckean,PA,"Mckean County, PA",16725,42083,Higher Risk (60–69% vaccinated),60.62,Medium Risk (70–79% vaccinated),71.79,134
Mckean,PA,"Mckean County, PA",16735,42083,Higher Risk (60–69% vaccinated),60.62,Medium Risk (70–79% vaccinated),75.1,134
Mckean,PA,"Mckean County, PA",16740,42083,Higher Risk (60–69% vaccinated),60.62,Medium Risk (70–79% vaccinated),75.17,134
Mckean,PA,"Mckean County, PA",16720,42083,Higher Risk (60–69% vaccinated),60.62,Medium Risk (70–79% vaccinated),70.87,134
Mckean,PA,"Mckean County, PA",16729,42083,Higher Risk (60–69% vaccinated),60.62,Lowest Risk (85%+),91.91,134
Mckean,PA,"Mckean County, PA",16727,42083,Higher Risk (60–69% vaccinated),60.62,Medium Risk (70–79% vaccinated),73.57,134
Mckean,PA,"Mckean County, PA",16744,42083,Higher Risk (60–69% vaccinated),60.62,Higher Risk (60–69% vaccinated),66.03,134
Mckean,PA,"Mckean County, PA",16731,42083,Higher Risk (60–69% vaccinated),60.62,Medium Risk (70–79% vaccinated),73.05,134
Mckean,PA,"Mckean County, PA",16726,42083,Higher Risk (60–69% vaccinated),60.62,Higher Risk (60–69% vaccinated),66.22,134
Mckean,PA,"Mckean County, PA",16730,42083,Higher Risk (60–69% vaccinated),60.62,Uninhabited,NA,134
Mckean,PA,"Mckean County, PA",15870,42083,Higher Risk (60–69% vaccinated),60.62,Lower Risk (80–84% vaccinated),82.4,134
Mckean,PA,"Mckean County, PA",16333,42083,Higher Risk (60–69% vaccinated),60.62,Medium Risk (70–79% vaccinated),72.23,134
Mckean,PA,"Mckean County, PA",16724,42083,Higher Risk (60–69% vaccinated),60.62,Uninhabited,NA,134
Mckean,PA,"Mckean County, PA",16732,42083,Higher Risk (60–69% vaccinated),60.62,Higher Risk (60–69% vaccinated),67.93,134
Mckean,PA,"Mckean County, PA",16733,42083,Higher Risk (60–69% vaccinated),60.62,Medium Risk (70–79% vaccinated),71.43,134
Mckean,PA,"Mckean County, PA",16748,42083,Higher Risk (60–69% vaccinated),60.62,Medium Risk (70–79% vaccinated),73.41,134
Mckean,PA,"Mckean County, PA",16745,42083,Higher Risk (60–69% vaccinated),60.62,Medium Risk (70–79% vaccinated),77.12,134
Mckean,PA,"Mckean County, PA",16750,42083,Higher Risk (60–69% vaccinated),60.62,Higher Risk (60–69% vaccinated),69.84,134
Mckean,PA,"Mckean County, PA",16743,42083,Higher Risk (60–69% vaccinated),60.62,Higher Risk (60–69% vaccinated),68.35,134
Mercer,PA,"Mercer County, PA",16125,42085,Medium Risk (70–79% vaccinated),72.3,Medium Risk (70–79% vaccinated),73.22,134
Mercer,PA,"Mercer County, PA",16151,42085,Medium Risk (70–79% vaccinated),72.3,Lowest Risk (85%+),95.68,134
Mercer,PA,"Mercer County, PA",16161,42085,Medium Risk (70–79% vaccinated),72.3,Medium Risk (70–79% vaccinated),72.66,134
