Zip Code,Municipality,State,Est. Mean Vaccination Rate,Measles Risk Level,Measles Cases per State
74030,Drumright,OK,67.26,High Risk (60–69%),17
81076,Sugar City,CO,76.08,Medium Risk (70–79%),35
81654,Snowmass,CO,73.7,Medium Risk (70–79%),35
71485,Woodworth,LA,60.38,High Risk (60–69%),3
81067,Rocky Ford,CO,76.59,Medium Risk (70–79%),35
97841,Imbler,OR,89.44,Lowest Risk (85%+),1
74029,Dewey,OK,67.43,High Risk (60–69%),17
90014,Los Angeles,CA,71.79,Medium Risk (70–79%),25
84014,Centerville,UT,84.16,Low Risk (80–84%),176
75010,Carrollton,TX,74.83,Medium Risk (70–79%),803
90015,Los Angeles,CA,68.45,High Risk (60–69%),25
75707,Tyler,TX,68.28,High Risk (60–69%),803
72680,Timbo,AR,75.24,Medium Risk (70–79%),8
92358,Lytle Creek,CA,84.93,Low Risk (80–84%),25
70049,Edgard,LA,28.86,Very High Risk (<60%),3
72663,Onia,AR,83.41,Low Risk (80–84%),8
97843,Ione,OR,62.95,High Risk (60–69%),1
73012,Edmond,OK,77.59,Medium Risk (70–79%),17
90016,Los Angeles,CA,72.99,Medium Risk (70–79%),25
70037,Belle Chasse,LA,70.1,Medium Risk (70–79%),3
85017,Phoenix,AZ,57.24,Very High Risk (<60%),205
80013,Aurora,CO,66.99,High Risk (60–69%),35
72682,Valley Springs,AR,68.77,High Risk (60–69%),8
92105,San Diego,CA,64.78,High Risk (60–69%),25
72686,Witts Springs,AR,87.39,Lowest Risk (85%+),8
75708,Tyler,TX,63.46,High Risk (60–69%),803
73642,Durham,OK,81.16,Low Risk (80–84%),17
91401,Van Nuys,CA,75.63,Medium Risk (70–79%),25
72167,Traskwood,AR,71.8,Medium Risk (70–79%),8
25011,NA,NA,74.8,Medium Risk (70–79%),15
25187,Southside,WV,68.64,High Risk (60–69%),0
03458,Peterborough,NH,74.77,Medium Risk (70–79%),0
68044,Nickerson,NE,67.29,High Risk (60–69%),5
73092,Verden,OK,66.9,High Risk (60–69%),17
13144,Richland,NY,75.9,Medium Risk (70–79%),26
13144,Orwell,NY,75.9,Medium Risk (70–79%),26
17309,Brogue,PA,61.29,High Risk (60–69%),16
80621,Fort Lupton,CO,64.22,High Risk (60–69%),35
84776,Tropic,UT,76.26,Medium Risk (70–79%),176
97886,Weston,OR,74.51,Medium Risk (70–79%),1
69216,Kilgore,NE,78.64,Medium Risk (70–79%),5
11207,Brooklyn,NY,62.66,High Risk (60–69%),26
10550,Mount Vernon,NY,62.89,High Risk (60–69%),26
85173,Superior,AZ,78.94,Medium Risk (70–79%),205
71862,Washington,AR,73.91,Medium Risk (70–79%),8
13302,Altmar,NY,69.56,High Risk (60–69%),26
13318,Cassville,NY,62.08,High Risk (60–69%),26
05765,Proctor,VT,74.53,Medium Risk (70–79%),2
92123,San Diego,CA,77.42,Medium Risk (70–79%),25
45788,Whipple,OH,74.95,Medium Risk (70–79%),40
67467,Minneapolis,KS,74.24,Medium Risk (70–79%),91
12074,Galway,NY,75.42,Medium Risk (70–79%),26
66532,Robinson,KS,61.84,High Risk (60–69%),91
16115,Darlington,PA,69.76,High Risk (60–69%),16
04538,Boothbay Harbor,ME,65.17,High Risk (60–69%),0
87144,Rio Rancho,NM,70.47,Medium Risk (70–79%),100
70665,Sulphur,LA,64.83,High Risk (60–69%),3
73024,Corn,OK,77.22,Medium Risk (70–79%),17
85029,Phoenix,AZ,67.94,High Risk (60–69%),205
80021,Broomfield,CO,77.11,Medium Risk (70–79%),35
90034,Los Angeles,CA,84.28,Low Risk (80–84%),25
69150,Madrid,NE,48.99,Very High Risk (<60%),5
45805,Lima,OH,74.14,Medium Risk (70–79%),40
67492,Woodbine,KS,47.14,Very High Risk (<60%),91
67502,Hutchinson,KS,74.48,Medium Risk (70–79%),91
04453,LaGrange,ME,72.21,Medium Risk (70–79%),0
70591,Welsh,LA,64.63,High Risk (60–69%),3
34119,Naples,FL,67.18,High Risk (60–69%),7
75454,Melissa,TX,73.43,Medium Risk (70–79%),803
97504,Medford,OR,73.87,Medium Risk (70–79%),1
85032,Phoenix,AZ,73.73,Medium Risk (70–79%),205
80521,Fort Collins,CO,76.78,Medium Risk (70–79%),35
84664,Mapleton,UT,81.53,Low Risk (80–84%),176
75209,Dallas,TX,80.69,Low Risk (80–84%),803
90042,Los Angeles,CA,77.88,Medium Risk (70–79%),25
78959,Waelder,TX,56.67,Very High Risk (<60%),803
70714,Baker,LA,54.79,Very High Risk (<60%),3
70715,Batchelor,LA,59.08,Very High Risk (<60%),3
73744,Hitchcock,OK,66.41,High Risk (60–69%),17
75210,Dallas,TX,48.43,Very High Risk (<60%),803
97882,Umatilla,OR,73.63,Medium Risk (70–79%),1
88352,Tularosa,NM,61.9,High Risk (60–69%),100
75038,Irving,TX,66.34,High Risk (60–69%),803
70080,Paradis,LA,46.64,Very High Risk (<60%),3
36205,Anniston,AL,63.78,High Risk (60–69%),1
85912,NA,NA,73.32,Medium Risk (70–79%),15
84065,Riverton,UT,84.87,Low Risk (80–84%),176
74631,Blackwell,OK,74.67,Medium Risk (70–79%),17
92555,Moreno Valley,CA,65.68,High Risk (60–69%),25
45872,North Baltimore,OH,78.58,Medium Risk (70–79%),40
87042,Peralta,NM,52.32,Very High Risk (<60%),100
85083,Phoenix,AZ,86,Lowest Risk (85%+),205
73571,Vinson,OK,89.96,Lowest Risk (85%+),17
84044,Magna,UT,73.38,Medium Risk (70–79%),176
84722,Central,UT,65.54,High Risk (60–69%),176
87578,Truchas,NM,58.61,Very High Risk (<60%),100
60503,Aurora,IL,73.45,Medium Risk (70–79%),14
61360,Seneca,IL,68.07,High Risk (60–69%),14
38229,Gleason,TN,75.98,Medium Risk (70–79%),8
74653,Tonkawa,OK,71.41,Medium Risk (70–79%),17
92567,Nuevo,CA,63.1,High Risk (60–69%),25
74722,NA,NA,85.25,Lowest Risk (85%+),15
74081,Terlton,OK,71.88,Medium Risk (70–79%),17
67643,Jennings,KS,40.98,Very High Risk (<60%),91
67738,Grinnell,KS,56.47,Very High Risk (<60%),91
90065,Los Angeles,CA,79.05,Medium Risk (70–79%),25
84730,Glenwood,UT,77.36,Medium Risk (70–79%),176
91343,North Hills,CA,69.74,High Risk (60–69%),25
72123,NA,NA,66.98,High Risk (60–69%),15
47342,Gaston,IN,77.4,Medium Risk (70–79%),10
47369,Pennville,IN,77.41,Medium Risk (70–79%),10
46070,Summitville,IN,77.91,Medium Risk (70–79%),10
21211,Baltimore,MD,81.7,Low Risk (80–84%),3
01339,Charlemont,MA,71.6,Medium Risk (70–79%),0
74724,Bethel,OK,68.45,High Risk (60–69%),17
73053,Lookeba,OK,81.63,Low Risk (80–84%),17
73054,Luther,OK,61.23,High Risk (60–69%),17
90201,Bell Gardens,CA,62.91,High Risk (60–69%),25
23856,Freeman,VA,80.86,Low Risk (80–84%),5
17301,Abbottstown,PA,72.49,Medium Risk (70–79%),16
15314,Bentleyville,PA,75.75,Medium Risk (70–79%),16
15367,Venetia,PA,76.83,Medium Risk (70–79%),16
88231,Eunice,NM,49.94,Very High Risk (<60%),100
70341,Belle Rose,LA,58.23,Very High Risk (<60%),3
33594,Valrico,FL,61.6,High Risk (60–69%),7
55332,Fairfax,MN,77.51,Medium Risk (70–79%),26
35215,Birmingham,AL,58.91,Very High Risk (<60%),1
80602,Brighton,CO,73.91,Medium Risk (70–79%),35
73627,Carter,OK,69.76,High Risk (60–69%),17
72685,Western Grove,AR,63.17,High Risk (60–69%),8
76054,Hurst,TX,82.76,Low Risk (80–84%),803
11963,Sag Harbor,NY,82.89,Low Risk (80–84%),26
12196,West Sand Lake,NY,68.34,High Risk (60–69%),26
45318,Covington,OH,75.14,Medium Risk (70–79%),40
50424,Buffalo Center,IA,69.92,High Risk (60–69%),9
21776,New Windsor,MD,79.51,Medium Risk (70–79%),3
26611,Cedarville,WV,67.8,High Risk (60–69%),0
21793,Walkersville,MD,81.4,Low Risk (80–84%),3
91381,Stevenson Ranch,CA,80.12,Low Risk (80–84%),25
72152,Sherrill,AR,68.45,High Risk (60–69%),8
85349,NA,NA,60.85,High Risk (60–69%),15
73703,Enid,OK,70.47,Medium Risk (70–79%),17
73538,Elgin,OK,70.95,Medium Risk (70–79%),17
59424,Coffee Creek,MT,84.72,Low Risk (80–84%),36
72354,Lepanto,AR,69.48,High Risk (60–69%),8
92389,Tecopa,CA,42.96,Very High Risk (<60%),25
86437,Valentine,AZ,72.51,Medium Risk (70–79%),205
21817,Crisfield,MD,72.27,Medium Risk (70–79%),3
21840,Nanticoke,MD,79.26,Medium Risk (70–79%),3
13087,Little York,NY,70.04,Medium Risk (70–79%),26
17237,Mont Alto,PA,76.52,Medium Risk (70–79%),16
05487,Starksboro,VT,61.6,High Risk (60–69%),2
75229,Dallas,TX,64.88,High Risk (60–69%),803
87745,Sapello,NM,66.19,High Risk (60–69%),100
80610,Ault,CO,67.38,High Risk (60–69%),35
77433,Cypress,TX,66.3,High Risk (60–69%),803
76092,Southlake,TX,82,Low Risk (80–84%),803
23224,Richmond,VA,72.72,Medium Risk (70–79%),5
92397,Wrightwood,CA,74.39,Medium Risk (70–79%),25
74528,Blanco,OK,81.91,Low Risk (80–84%),17
03260,North Sutton,NH,76.47,Medium Risk (70–79%),0
03269,Sanbornton,NH,61.7,High Risk (60–69%),0
01243,Middlefield,MA,58.63,Very High Risk (<60%),0
05669,Roxbury,VT,58.94,Very High Risk (<60%),2
05680,Wolcott,VT,64.44,High Risk (60–69%),2
40807,Benham,KY,90.79,Lowest Risk (85%+),13
72157,Springfield,AR,76.01,Medium Risk (70–79%),8
24712,Athens,WV,77.51,Medium Risk (70–79%),0
78626,Georgetown,TX,68.1,High Risk (60–69%),803
92603,Irvine,CA,73.21,Medium Risk (70–79%),25
74531,Calvin,OK,82.96,Low Risk (80–84%),17
92405,San Bernardino,CA,64.57,High Risk (60–69%),25
55352,Jordan,MN,83.4,Low Risk (80–84%),26
50458,Nora Springs,IA,74.78,Medium Risk (70–79%),9
84767,Springdale,UT,76.04,Medium Risk (70–79%),176
97442,Glendale,OR,67.48,High Risk (60–69%),1
95776,Woodland,CA,64.73,High Risk (60–69%),25
90039,Los Angeles,CA,83.23,Low Risk (80–84%),25
65555,Raymondville,MO,77.32,Medium Risk (70–79%),6
90247,Gardena,CA,68.49,High Risk (60–69%),25
74552,Kinta,OK,69.73,High Risk (60–69%),17
98264,Lynden,WA,62.61,High Risk (60–69%),11
83421,Chester,ID,72.52,Medium Risk (70–79%),13
55358,Maple Lake,MN,85.12,Lowest Risk (85%+),26
08501,Allentown,NJ,71.41,Medium Risk (70–79%),11
80615,Eaton,CO,71.67,Medium Risk (70–79%),35
75231,Dallas,TX,69.8,High Risk (60–69%),803
79521,Haskell,TX,54.23,Very High Risk (<60%),803
01002,Amherst,MA,74.69,Medium Risk (70–79%),0
98276,Nooksack,WA,72.86,Medium Risk (70–79%),11
26851,Wardensville,WV,72.76,Medium Risk (70–79%),0
21918,Conowingo,MD,79.58,Medium Risk (70–79%),3
08723,Brick,NJ,76.87,Medium Risk (70–79%),11
17247,NA,NA,78.37,Medium Risk (70–79%),15
73639,Custer City,OK,69.75,High Risk (60–69%),17
85352,Tacna,AZ,54.87,Very High Risk (<60%),205
84772,Summit,UT,73.59,Medium Risk (70–79%),176
48201,Detroit,MI,69.49,High Risk (60–69%),29
66434,Hiawatha,KS,74.51,Medium Risk (70–79%),91
25537,Lesage,WV,60.56,High Risk (60–69%),0
11378,Maspeth,NY,75.7,Medium Risk (70–79%),26
87124,Rio Rancho,NM,74.57,Medium Risk (70–79%),100
84106,Salt Lake City,UT,81.09,Low Risk (80–84%),176
73089,Tuttle,OK,69.62,High Risk (60–69%),17
72774,West Fork,AR,78.03,Medium Risk (70–79%),8
74079,Stroud,OK,68.23,High Risk (60–69%),17
70094,Westwego,LA,61.37,High Risk (60–69%),3
97086,Happy Valley,OR,71.31,Medium Risk (70–79%),1
73049,Jones,OK,64.72,High Risk (60–69%),17
45844,Fort Jennings,OH,70.92,Medium Risk (70–79%),40
67550,Larned,KS,61.06,High Risk (60–69%),91
45851,Haviland,OH,78.67,Medium Risk (70–79%),40
73569,Terral,OK,87.95,Lowest Risk (85%+),17
84738,Ivins,UT,80.89,Low Risk (80–84%),176
75219,Dallas,TX,80.46,Low Risk (80–84%),803
72801,Russellville,AR,71.44,Medium Risk (70–79%),8
74084,Wynona,OK,69.61,High Risk (60–69%),17
86016,NA,NA,71.1,Medium Risk (70–79%),15
75048,Sachse,TX,71.1,Medium Risk (70–79%),803
84060,Park City,UT,73.66,Medium Risk (70–79%),176
80116,Franktown,CO,72.12,Medium Risk (70–79%),35
67560,Ness City,KS,53.05,Very High Risk (<60%),91
45860,Maria Stein,OH,73.28,Medium Risk (70–79%),40
45863,Middle Point,OH,72.63,Medium Risk (70–79%),40
67564,Olmitz,KS,50.55,Very High Risk (<60%),91
67566,Partridge,KS,56.1,Very High Risk (<60%),91
91350,Santa Clarita,CA,74.52,Medium Risk (70–79%),25
84739,Joseph,UT,69.89,High Risk (60–69%),176
80542,Mead,CO,75.33,Medium Risk (70–79%),35
74085,Yale,OK,65.83,High Risk (60–69%),17
74104,Tulsa,OK,72.46,Medium Risk (70–79%),17
92227,Brawley,CA,57.87,Very High Risk (<60%),25
84061,Peoa,UT,74.55,Medium Risk (70–79%),176
45867,Mount Blanchard,OH,70.98,Medium Risk (70–79%),40
45869,New Bremen,OH,73.39,Medium Risk (70–79%),40
67570,Pretty Prairie,KS,77.44,Medium Risk (70–79%),91
67572,Ransom,KS,49.72,Very High Risk (<60%),91
73570,Tipton,OK,61.17,High Risk (60–69%),17
72127,Plumerville,AR,70.64,Medium Risk (70–79%),8
72827,Bluffton,AR,71.28,Medium Risk (70–79%),8
92230,Cabazon,CA,41.47,Very High Risk (<60%),25
75858,NA,NA,73.95,Medium Risk (70–79%),15
97101,Amity,OR,67.28,High Risk (60–69%),1
89115,Las Vegas,NV,60.86,High Risk (60–69%),2
67575,Rush Center,KS,52.33,Very High Risk (<60%),91
67578,Stafford,KS,69.88,High Risk (60–69%),91
89086,North Las Vegas,NV,79.17,Medium Risk (70–79%),2
90045,Los Angeles,CA,81.82,Low Risk (80–84%),25
85043,Phoenix,AZ,69.22,High Risk (60–69%),205
80543,Milliken,CO,75.44,Medium Risk (70–79%),35
72129,Prattsville,AR,66.79,High Risk (60–69%),8
92231,Calexico,CA,59.02,Very High Risk (<60%),25
45879,Paulding,OH,70.22,Medium Risk (70–79%),40
71747,Huttig,AR,59.17,Very High Risk (<60%),8
87068,Bosque Farms,NM,56.52,Very High Risk (<60%),100
84045,Saratoga Springs,UT,77.9,Medium Risk (70–79%),176
87713,Chacon,NM,72.2,Medium Risk (70–79%),100
91352,Sun Valley,CA,67.68,High Risk (60–69%),25
84742,Kanarraville,UT,64.44,High Risk (60–69%),176
45880,Payne,OH,62.68,High Risk (60–69%),40
45881,Rawson,OH,72.02,Medium Risk (70–79%),40
67579,Sterling,KS,71.98,Medium Risk (70–79%),91
45882,Rockford,OH,70.7,Medium Risk (70–79%),40
45883,Saint Henry,OH,75.23,Medium Risk (70–79%),40
69351,Lakeside,NE,80.86,Low Risk (80–84%),5
80118,Larkspur,CO,68.93,High Risk (60–69%),35
80122,Littleton,CO,79.31,Medium Risk (70–79%),35
87041,Pena Blanca,NM,69.86,High Risk (60–69%),100
84046,Manila,UT,74.94,Medium Risk (70–79%),176
70084,Reserve,LA,57,Very High Risk (<60%),3
72132,Redfield,AR,59.93,Very High Risk (<60%),8
84745,La Verkin,UT,72.3,Medium Risk (70–79%),176
69352,Lyman,NE,58.01,Very High Risk (<60%),5
69356,Minatare,NE,60.11,High Risk (60–69%),5
45889,Van Buren,OH,81.15,Low Risk (80–84%),40
67601,Hays,KS,69.9,High Risk (60–69%),91
73622,Bessie,OK,94.16,Lowest Risk (85%+),17
91362,Thousand Oaks,CA,82.98,Low Risk (80–84%),25
73625,Butler,OK,96.9,Lowest Risk (85%+),17
97437,Elmira,OR,74.84,Medium Risk (70–79%),1
89102,Las Vegas,NV,60.79,High Risk (60–69%),2
97062,Tualatin,OR,79.27,Medium Risk (70–79%),1
75040,Garland,TX,60.64,High Risk (60–69%),803
72135,Roland,AR,69.4,High Risk (60–69%),8
84746,Leeds,UT,67.14,High Risk (60–69%),176
69357,Mitchell,NE,69.31,High Risk (60–69%),5
67625,Bogue,KS,33,Very High Risk (<60%),91
69358,Morrill,NE,75.75,Medium Risk (70–79%),5
89117,Las Vegas,NV,75.41,Medium Risk (70–79%),2
75050,Grand Prairie,TX,63.14,High Risk (60–69%),803
89118,Las Vegas,NV,66.2,High Risk (60–69%),2
70114,New Orleans,LA,59.43,Very High Risk (<60%),3
87044,Ponderosa,NM,73.13,Medium Risk (70–79%),100
73573,Waurika,OK,65.53,High Risk (60–69%),17
91355,Valencia,CA,78.09,Medium Risk (70–79%),25
67626,Bunker Hill,KS,79.39,Medium Risk (70–79%),91
45895,Wapakoneta,OH,73.93,Medium Risk (70–79%),40
45898,Willshire,OH,68.51,High Risk (60–69%),40
97110,Cannon Beach,OR,57.6,Very High Risk (<60%),1
73056,Marshall,OK,71.55,Medium Risk (70–79%),17
84067,Roy,UT,80.55,Low Risk (80–84%),176
75054,Grand Prairie,TX,66.9,High Risk (60–69%),803
80105,Deer Trail,CO,65.24,High Risk (60–69%),35
85045,Phoenix,AZ,77.43,Medium Risk (70–79%),205
90047,Los Angeles,CA,67.02,High Risk (60–69%),25
73042,Gracemont,OK,81.86,Low Risk (80–84%),17
72137,Rose Bud,AR,65.83,High Risk (60–69%),8
87729,Miami,NM,72.02,Medium Risk (70–79%),100
75226,Dallas,TX,64.45,High Risk (60–69%),803
67640,Gorham,KS,57.59,Very High Risk (<60%),91
69361,Scottsbluff,NE,75.17,Medium Risk (70–79%),5
67642,Hill City,KS,49.67,Very High Risk (<60%),91
91367,Woodland Hills,CA,85.02,Lowest Risk (85%+),25
73626,Canute,OK,76.38,Medium Risk (70–79%),17
80106,Elbert,CO,74.61,Medium Risk (70–79%),35
90048,Los Angeles,CA,89.09,Lowest Risk (85%+),25
85048,Phoenix,AZ,75.62,Medium Risk (70–79%),205
75041,Garland,TX,60.66,High Risk (60–69%),803
70087,Saint Rose,LA,64.64,High Risk (60–69%),3
84752,NA,NA,72.07,Medium Risk (70–79%),15
87734,Ocate,NM,80.73,Low Risk (80–84%),100
80758,Wray,CO,60.14,High Risk (60–69%),35
67646,Logan,KS,67.46,High Risk (60–69%),91
67650,Morland,KS,53.91,Very High Risk (<60%),91
80121,Littleton,CO,76.1,Medium Risk (70–79%),35
97106,Banks,OR,76.77,Medium Risk (70–79%),1
89119,Las Vegas,NV,61.58,High Risk (60–69%),2
90094,Playa Vista,CA,83.54,Low Risk (80–84%),25
90056,Los Angeles,CA,65.66,High Risk (60–69%),25
70090,Vacherie,LA,59.87,Very High Risk (<60%),3
87048,Corrales,NM,70.85,Medium Risk (70–79%),100
73601,Clinton,OK,67.29,High Risk (60–69%),17
71245,Grambling,LA,67.47,High Risk (60–69%),3
67651,Natoma,KS,71.15,Medium Risk (70–79%),91
67653,Norcatur,KS,55.43,Very High Risk (<60%),91
67657,Palco,KS,56.75,Very High Risk (<60%),91
67669,Stockton,KS,58.5,Very High Risk (<60%),91
91361,Westlake Village,CA,83.48,Low Risk (80–84%),25
85346,Quartzsite,AZ,37.03,Very High Risk (<60%),205
75227,Dallas,TX,51.36,Very High Risk (<60%),803
71247,NA,NA,67.06,High Risk (60–69%),15
74071,NA,NA,86.32,Lowest Risk (85%+),15
67675,Woodston,KS,38.33,Very High Risk (<60%),91
67701,Colby,KS,74.43,Medium Risk (70–79%),91
67733,Edson,KS,18.99,Very High Risk (<60%),91
67737,Grainfield,KS,58.45,Very High Risk (<60%),91
70115,New Orleans,LA,78.89,Medium Risk (70–79%),3
97111,Carlton,OR,73.39,Medium Risk (70–79%),1
80124,Lone Tree,CO,75.33,Medium Risk (70–79%),35
73044,Guthrie,OK,66.21,High Risk (60–69%),17
90059,Los Angeles,CA,60.5,High Risk (60–69%),25
80110,Englewood,CO,64.21,High Risk (60–69%),35
74073,Sperry,OK,61.87,High Risk (60–69%),17
92211,Palm Desert,CA,75.16,Medium Risk (70–79%),25
67748,Oakley,KS,72.8,Medium Risk (70–79%),91
67752,Quinter,KS,73.12,Medium Risk (70–79%),91
67753,Rexford,KS,66.2,High Risk (60–69%),91
67757,Selden,KS,57.23,Very High Risk (<60%),91
67523,Burdett,KS,47.86,Very High Risk (<60%),91
67524,Chase,KS,64.23,High Risk (60–69%),91
45828,Coldwater,OH,73.25,Medium Risk (70–79%),40
67525,Claflin,KS,68.63,High Risk (60–69%),91
67526,Ellinwood,KS,66.41,High Risk (60–69%),91
84055,Oakley,UT,66.79,High Risk (60–69%),176
73045,Harrah,OK,67.37,High Risk (60–69%),17
89108,Las Vegas,NV,65.33,High Risk (60–69%),2
71256,Lillie,LA,63.36,High Risk (60–69%),3
67762,Weskan,KS,49.7,Very High Risk (<60%),91
67764,Winona,KS,65.3,High Risk (60–69%),91
90063,Los Angeles,CA,59.92,Very High Risk (<60%),25
69214,Johnstown,NE,72.1,Medium Risk (70–79%),5
69221,Wood Lake,NE,67.53,High Risk (60–69%),5
67543,Haven,KS,77.32,Medium Risk (70–79%),91
45835,Dola,OH,65.58,High Risk (60–69%),40
75043,Garland,TX,61.32,High Risk (60–69%),803
89109,Las Vegas,NV,50.95,Very High Risk (<60%),2
84056,Hill AFB,UT,88.28,Lowest Risk (85%+),176
73047,Hinton,OK,63.97,High Risk (60–69%),17
92220,Banning,CA,68.74,High Risk (60–69%),25
97080,Gresham,OR,75.96,Medium Risk (70–79%),1
80112,Englewood,CO,81.29,Low Risk (80–84%),35
75044,Garland,TX,61.84,High Risk (60–69%),803
67546,Inman,KS,65.8,High Risk (60–69%),91
67547,Kinsley,KS,53.37,Very High Risk (<60%),91
45840,Findlay,OH,73.82,Medium Risk (70–79%),40
91344,Granada Hills,CA,76.07,Medium Risk (70–79%),25
73568,Temple,OK,76.26,Medium Risk (70–79%),17
75218,Dallas,TX,72.55,Medium Risk (70–79%),803
70555,Maurice,LA,68.01,High Risk (60–69%),3
72764,Springdale,AR,69.42,High Risk (60–69%),8
74075,Stillwater,OK,71.14,Medium Risk (70–79%),17
14024,Bliss,NY,70.42,Medium Risk (70–79%),26
19125,Philadelphia,PA,81.03,Low Risk (80–84%),16
19141,Philadelphia,PA,54.35,Very High Risk (<60%),16
19154,Philadelphia,PA,63.25,High Risk (60–69%),16
66076,Pomona,KS,68.16,High Risk (60–69%),91
66080,Richmond,KS,67.68,High Risk (60–69%),91
66087,Troy,KS,70.03,Medium Risk (70–79%),91
56013,Blue Earth,MN,73.06,Medium Risk (70–79%),26
63655,Marquand,MO,84.25,Low Risk (80–84%),6
61801,Urbana,IL,59.76,Very High Risk (<60%),14
62052,Jerseyville,IL,82.96,Low Risk (80–84%),14
19335,Downingtown,PA,70.35,Medium Risk (70–79%),16
19468,Royersford,PA,71.1,Medium Risk (70–79%),16
55385,Stewart,MN,59.11,Very High Risk (<60%),26
28468,Sunset Beach,NC,60.31,High Risk (60–69%),2
38321,Cedar Grove,TN,82.69,Low Risk (80–84%),8
58650,Regent,ND,72.33,Medium Risk (70–79%),36
32563,Gulf Breeze,FL,78.23,Medium Risk (70–79%),7
34221,Palmetto,FL,56.89,Very High Risk (<60%),7
62995,Vienna,IL,65.73,High Risk (60–69%),14
62995,Boles,IL,65.73,High Risk (60–69%),14
40059,Prospect,KY,81.46,Low Risk (80–84%),13
58316,Belcourt,ND,71.91,Medium Risk (70–79%),36
07418,Glenwood,NJ,88.49,Lowest Risk (85%+),11
85307,Glendale,AZ,71.14,Medium Risk (70–79%),205
33913,Fort Myers,FL,66.02,High Risk (60–69%),7
65347,Nelson,MO,82.77,Low Risk (80–84%),6
38334,Finger,TN,71.62,Medium Risk (70–79%),8
28511,Atlantic,NC,71.7,Medium Risk (70–79%),2
34786,Windermere,FL,68.56,High Risk (60–69%),7
34202,Bradenton,FL,76.71,Medium Risk (70–79%),7
47882,Sullivan,IN,82.25,Low Risk (80–84%),10
44403,Brookfield,OH,67.85,High Risk (60–69%),40
54940,Fremont,WI,68.48,High Risk (60–69%),36
33567,Plant City,FL,56.81,Very High Risk (<60%),7
32541,Destin,FL,57.56,Very High Risk (<60%),7
33637,Tampa,FL,61.57,High Risk (60–69%),7
54968,Princeton,WI,67.22,High Risk (60–69%),36
54971,Ripon,WI,68.96,High Risk (60–69%),36
23226,Richmond,VA,85.34,Lowest Risk (85%+),5
15025,Clairton,PA,75.55,Medium Risk (70–79%),16
17068,New Bloomfield,PA,76.34,Medium Risk (70–79%),16
18053,Germansville,PA,60.27,High Risk (60–69%),16
45678,Scottown,OH,74.76,Medium Risk (70–79%),40
43348,Russells Point,OH,64.61,High Risk (60–69%),40
51462,Scranton,IA,60.83,High Risk (60–69%),9
46544,Mishawaka,IN,72.24,Medium Risk (70–79%),10
46565,Shipshewana,IN,58.1,Very High Risk (<60%),10
45204,Cincinnati,OH,58.93,Very High Risk (<60%),40
23866,Ivor,VA,76.8,Medium Risk (70–79%),5
